BirdID,Status,BreedGroupID,FieldPeriodID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,Accurate,Observer,HelperNumber,GroupSize,TerritoryNumber
5522,BrM,7116,142,1557,20/08/2015,08,2015,10:51,F,8,60,1,2103,126,1,1,1,FI,3549,1,CN,TRUE,KLB,0,3,86
5522,BrM,7116,142,1563,28/08/2015,08,2015,14:39,F,8,60,1,2111,126,1,1,1,F,3549,1,CN,TRUE,KLB,0,3,86
5523,BrM,5355,116,1052,29/08/2012,08,2012,15:49,F,6,75,1,1017,60,1,1,1,FI,2643,2,CN,TRUE,VS,1,3,43
5524,BrF,6687,125,1405,23/08/2014,08,2014,10:36,F,9,60,0,1741,480,1,1,0,F,3099,1,CN,TRUE,MB,1,3,129
5524,BrF,6687,125,1443,15/08/2014,08,2014,15:20,F,12,60,0,1733,480,1,1,0,FI,3099,1,CN,TRUE,SAK,1,3,129
5524,BrF,7523,159,2422,22/08/2016,08,2016,14:40,F,1,60,0,2471,480,1,1,1,FI,4830,2,CN,TRUE,CD,1,4,129
5524,BrF,7523,159,2470,29/08/2016,08,2016,15:20,F,18,60,0,2478,480,1,1,1,FI,4830,2,CN,TRUE,KLB,1,4,129
5537,BrF,5310,116,1042,23/08/2012,08,2012,07:38,F,10,60,0,1002,81,1,1,0,F,2577,1,CN,TRUE,VS,0,2,54
5537,BrF,6130,122,1124,31/08/2013,08,2013,09:03,F,1,65,0,1375,81,1,1,0,FI,2748,1,CN,TRUE,MB,0,2,54
5537,BrF,6130,122,1135,05/09/2013,09,2013,07:44,F,2,60,0,1380,81,1,1,0,FI,2748,1,CN,TRUE,MB,0,2,54
5537,BrF,7547,159,2471,30/08/2016,08,2016,11:10,F,9,60,0,2470,81,1,1,1,F,4802,1,CN,TRUE,KLB,0,2,54
5537,BrF,7975,167,2624,06/08/2018,08,2018,10:11,F,6,60,0,3176,81,2,2,2,FI,5114,1,CN,TRUE,CD,1,3,54
5543,BrF,7066,142,1549,13/08/2015,08,2015,10:09,F,4,60,0,1834,71,1,1,1,FI,3604,4,CN,TRUE,KLB,1,3,50
5543,BrF,7066,142,1605,20/08/2015,08,2015,07:24,F,1,60,0,1841,71,1,1,1,F,3604,4,CN,TRUE,MPD,1,3,50
5543,BrF,7733,164,2517,29/07/2017,07,2017,08:22,F,17,60,0,2550,71,1,1,1,FI,4905,1,CN,TRUE,CD,2,5,50
5543,BrF,7733,164,2539,04/08/2017,08,2017,15:24,F,9,60,0,2556,71,1,1,1,F,4905,1,CN,TRUE,CBC,2,5,50
5543,BrF,7988,167,2567,12/07/2018,07,2018,09:48,F,8,60,0,2898,71,1,1,1,F,5127,1,CN,TRUE,CD,1,6,50
5543,BrF,7988,167,2580,17/07/2018,07,2018,15:15,F,7,60,0,2903,71,1,1,1,F,5127,1,CN,TRUE,AVE,1,6,50
5545,BrF,6714,125,1375,20/08/2014,08,2014,10:34,F,2,63,0,1478,177,1,1,1,FI,3167,2,CN,TRUE,MB,1,3,120
5545,BrF,6714,125,1465,01/09/2014,09,2014,13:53,F,8,60,0,1490,177,1,1,1,F,3167,2,CN,TRUE,SAK,1,3,120
5545,BrF,6818,139,1514,18/02/2015,02,2015,10:12,F,3,60,0,1660,177,1,1,0,FI,3438,1,CN,TRUE,LLD,0,3,120
5545,BrF,7772,164,2503,20/07/2017,07,2017,09:34,F,6,60,0,2543,177,1,1,1,F,4949,1,CN,TRUE,CD,1,4,120
5545,BrF,8184,173,2674,20/07/2019,07,2019,07:49,F,2,60,0,3273,177,1,1,,FI,5329,1,CN,TRUE,CBC,0,2,120
5547,BrM,7127,142,1567,04/09/2015,09,2015,14:37,F,16,60,1,1847,100,2,2,2,F,3572,2,CN,TRUE,KLB,0,3,68
5547,BrM,7127,142,1608,28/08/2015,08,2015,15:12,F,11,60,1,1840,100,2,2,2,FI,3572,2,CN,TRUE,MPD,0,3,68
5547,BrM,7555,159,2423,03/09/2016,09,2016,14:17,F,9,60,1,2212,100,1,1,1,F,4811,2,CN,TRUE,CD,0,3,68
5547,BrM,7555,159,2428,27/08/2016,08,2016,14:24,F,9,60,1,2205,100,1,1,1,FI,4811,2,CN,TRUE,CD,0,3,68
5547,BrM,7992,167,2639,18/08/2018,08,2018,09:02,F,9,60,1,2926,100,1,1,1,F,5131,2,CN,TRUE,TJB,0,3,68
5549,BrF,5338,116,1055,03/09/2012,09,2012,09:01,F,18,60,0,991,479,2,2,2,F,2608,1,CN,TRUE,VS,1,3,130
5549,BrF,5338,116,1065,28/08/2012,08,2012,12:01,F,12,60,0,985,479,2,2,2,FI,2608,1,CN,TRUE,SAK,1,3,130
5549,BrF,6135,122,1121,30/08/2013,08,2013,09:21,F,7,60,0,1352,479,1,1,1,F,2743,1,CN,TRUE,MB,0,4,130
5549,BrF,6685,125,1342,17/07/2014,07,2014,08:06,F,2,60,0,1673,479,1,1,1,FI,3097,1,CN,TRUE,MB,0,2,130
5549,BrF,6685,125,1365,27/07/2014,07,2014,07:43,F,18,60,0,1683,479,1,1,1,F,3097,1,CN,TRUE,MB,0,2,130
5549,BrF,7047,142,1568,05/09/2015,09,2015,11:00,F,5,60,0,2088,479,1,1,1,F,3618,2,CN,TRUE,SRP,1,3,130
5549,BrF,7592,159,2437,17/08/2016,08,2016,08:12,F,2,60,0,2435,479,1,1,1,FI,4855,1,CN,TRUE,KLB,1,3,130
5549,BrF,7592,159,2455,24/08/2016,08,2016,14:27,F,14,60,0,2442,479,1,1,1,F,4855,1,CN,TRUE,CD,1,3,130
5549,BrF,7742,164,2499,11/07/2017,07,2017,15:37,F,5,60,0,2763,479,1,1,1,F,4915,1,CN,TRUE,CD,1,3,130
5549,BrF,7984,167,2579,18/07/2018,07,2018,11:47,F,5,60,0,3135,479,1,1,1,F,5123,1,CN,TRUE,AVE,1,4,130
5559,BrM,6763,125,1474,17/09/2014,09,2014,11:21,F,3,60,1,1716,111,1,1,0,F,3221,1,CN,TRUE,SAK,2,4,77.1
5559,BrM,7064,142,1565,31/08/2015,08,2015,09:39,F,11,60,1,2064,111,1,1,1,F,3587,4,CN,TRUE,KLB,0,2,77.1
5559,BrM,7064,142,1636,04/09/2015,09,2015,15:10,F,7,60,1,2068,111,1,1,1,F,3587,4,CN,TRUE,FG,0,2,77.1
5575,BrF,6701,125,1487,23/08/2014,08,2014,13:26,F,14,60,0,1465,75,1,1,1,F,3114,1,CN,TRUE,KLB,1,3,51.2
5582,BrM,6693,125,1501,04/09/2014,09,2014,09:24,F,7,60,1,1398,110,1,1,1,F,3218,2,CN,TRUE,KLB,1,3,77
5583,BrM,6713,125,1383,24/08/2014,08,2014,09:10,F,11,60,1,1385,159,1,1,1,FI,3129,1,CN,TRUE,MB,2,4,103.1
5583,BrM,6713,125,1399,30/08/2014,08,2014,11:37,F,9,70,1,1391,159,1,1,1,F,3129,1,CN,TRUE,MB,2,4,103.1
5583,BrM,7589,159,2463,28/08/2016,08,2016,14:21,F,4,60,1,2120,157,1,1,1,FI,4852,1,CN,TRUE,CD,1,3,102
5583,BrM,7589,159,2476,02/09/2016,09,2016,14:17,F,2,60,1,2125,157,1,1,1,F,4852,1,CN,TRUE,KLB,1,3,102
5583,BrM,7993,167,2574,24/07/2018,07,2018,10:30,F,2,60,1,2815,157,1,1,1,F,5132,1,CN,TRUE,AVE,1,3,102
5583,BrM,8007,167,2632,20/08/2018,08,2018,15:21,F,1,60,1,2842,159,1,1,0,F,5146,1,CN,TRUE,AVE,2,4,103.1
5583,BrM,8007,167,2641,27/08/2018,08,2018,15:00,F,1,60,1,2849,159,1,1,0,F,5146,1,CN,TRUE,TJB,2,4,103.1
5588,BrM,7586,159,2446,21/08/2016,08,2016,15:15,F,12,60,1,2121,41,1,1,,FI,4847,1,CN,TRUE,KLB,1,3,30
5588,BrM,7586,159,2468,28/08/2016,08,2016,15:18,F,11,60,1,2128,41,1,1,,F,4847,1,CN,TRUE,KLB,1,3,30
5589,BrF,7104,142,1531,24/07/2015,07,2015,10:07,F,9,60,0,1727,80,1,1,1,F,3535,1,CN,TRUE,KLB,0,2,53.1
5589,BrF,7104,142,1590,30/07/2015,07,2015,08:30,F,8,60,0,1733,80,1,1,1,F,3535,1,CN,TRUE,MPD,0,2,53.1
5590,BrM,7765,164,2508,10/08/2017,08,2017,08:48,F,15,60,1,2355,40,1,1,1,F,4941,1,CN,TRUE,MH,1,3,29
5590,BrM,7765,164,2518,01/08/2017,08,2017,08:41,F,11,60,1,2346,40,1,1,1,FI,4941,1,CN,TRUE,CD,1,3,29
5595,BrM,6139,122,1158,21/09/2013,09,2013,10:39,F,10,60,1,935,26,1,1,0,FI,2757,1,CN,TRUE,SAK,1,3,20
5595,BrM,6450,124,1247,16/02/2014,02,2014,08:00,F,4,60,1,1083,26,1,1,0,FI,2860,1,CN,TRUE,FG,1,3,20
5595,BrM,6450,124,1255,25/02/2014,02,2014,08:30,F,9,60,1,1092,26,1,1,0,F,2860,1,CN,TRUE,FG,1,3,20
5595,BrM,7986,167,2581,15/07/2018,07,2018,15:19,F,1,60,1,2693,26,1,1,0,FI,5125,1,CN,TRUE,AVE,0,2,20
5597,BrF,6736,125,1407,23/08/2014,08,2014,08:39,F,12,60,0,1386,79,1,1,1,F,3157,1,CN,TRUE,MB,1,3,53
5597,BrF,6736,125,1479,16/08/2014,08,2014,13:45,F,7,60,0,1379,79,1,1,1,FI,3157,1,CN,TRUE,KLB,1,3,53
5598,BrF,6693,125,1501,04/09/2014,09,2014,09:24,F,10,60,0,1523,110,1,1,1,F,3218,2,CN,TRUE,KLB,1,3,77
5602,BrM,6736,125,1407,23/08/2014,08,2014,08:39,F,5,60,1,1391,79,1,1,1,F,3157,1,CN,TRUE,MB,1,3,53
5602,BrM,6736,125,1479,16/08/2014,08,2014,13:45,F,9,60,1,1384,79,1,1,1,FI,3157,1,CN,TRUE,KLB,1,3,53
5606,BrM,6695,125,1398,29/08/2014,08,2014,15:10,F,4,70,1,1390,101,1,1,0,FI,3165,2,CN,TRUE,MB,1,3,69
5606,BrM,6695,125,1500,03/09/2014,09,2014,14:44,F,9,60,1,1395,101,1,1,0,F,3165,2,CN,TRUE,KLB,1,3,69
5608,BrF,6414,124,1248,16/02/2014,02,2014,09:30,F,11,60,0,1201,95,1,1,0,FI,2815,1,CN,TRUE,FG,0,2,64
5608,BrF,6414,124,1254,24/02/2014,02,2014,08:15,F,11,60,0,1209,95,1,1,0,F,2815,1,CN,TRUE,FG,0,2,64
5611,BrF,7078,142,1538,31/07/2015,07,2015,14:36,F,3,60,0,1729,46,1,1,0,FI,3504,1,CN,TRUE,KLB,0,3,32.5
5612,BrM,5338,116,1055,03/09/2012,09,2012,09:01,F,12,60,1,664,479,2,2,2,F,2608,1,CN,TRUE,VS,1,3,130
5612,BrM,5338,116,1065,28/08/2012,08,2012,12:01,F,10,60,1,658,479,2,2,2,FI,2608,1,CN,TRUE,SAK,1,3,130
5612,BrM,6135,122,1121,30/08/2013,08,2013,09:21,F,7,60,1,1025,479,1,1,1,F,2743,1,CN,TRUE,MB,0,4,130
5612,BrM,6685,125,1342,17/07/2014,07,2014,08:06,F,3,60,1,1346,479,1,1,1,FI,3097,1,CN,TRUE,MB,0,2,130
5612,BrM,6685,125,1365,27/07/2014,07,2014,07:43,F,7,60,1,1356,479,1,1,1,F,3097,1,CN,TRUE,MB,0,2,130
5612,BrM,7047,142,1564,28/08/2015,08,2015,15:49,F,8,60,1,1753,479,1,1,1,FI,3618,2,CN,TRUE,KLB,1,3,130
5612,BrM,7047,142,1568,05/09/2015,09,2015,11:00,F,9,60,1,1761,479,1,1,1,F,3618,2,CN,TRUE,SRP,1,3,130
5612,BrM,7592,159,2455,24/08/2016,08,2016,14:27,F,6,60,1,2115,479,1,1,1,F,4855,1,CN,TRUE,CD,1,3,130
5612,BrM,7742,164,2499,11/07/2017,07,2017,15:37,F,7,60,1,2436,479,1,1,1,F,4915,1,CN,TRUE,CD,1,3,130
5612,BrM,7984,167,2569,24/07/2018,07,2018,15:33,F,1,60,1,2814,479,1,1,1,F,5123,1,CN,TRUE,TJB,1,4,130
5612,BrM,7984,167,2579,18/07/2018,07,2018,11:47,F,1,60,1,2808,479,1,1,1,F,5123,1,CN,TRUE,AVE,1,4,130
5613,BrF,6712,125,1485,22/08/2014,08,2014,13:50,F,15,60,0,1512,58,1,1,1,F,3128,1,CN,TRUE,KLB,0,2,41.1
5613,BrF,7085,142,1566,04/09/2015,09,2015,10:55,F,5,60,0,1890,58,1,1,1,FI,3589,2,CN,TRUE,KLB,2,4,41.1
5613,BrF,7085,142,1593,05/09/2015,09,2015,14:51,F,6,60,0,1891,58,1,1,1,F,3589,2,CN,TRUE,MPD,2,4,41.1
5613,BrF,7085,142,1639,09/09/2015,09,2015,12:05,F,9,60,0,1895,58,1,1,1,F,3589,2,CN,TRUE,FG,2,4,41.1
5613,BrF,7085,142,1660,05/08/2015,08,2015,14:51,F,6,60,0,1860,58,1,1,0,FI,3511,1,CN,TRUE,MPD,2,4,41.1
5620,BrM,5080,105,901,19/08/2011,08,2011,11:23,F,6,60,1,290,8,1,1,1,F,2396,2,CN,TRUE,DJW,1,4,5
5620,BrM,6428,124,1223,05/02/2014,02,2014,10:55,F,3,60,1,1191,481,1,1,1,F,2832,1,CN,TRUE,FG,1,3,133
5620,BrM,6719,125,1467,02/09/2014,09,2014,16:08,F,9,60,1,1400,481,1,1,1,F,3144,2,CN,TRUE,SAK,2,4,133
5620,BrM,6719,125,1497,29/08/2014,08,2014,16:37,F,9,60,1,1396,481,1,1,1,F,3144,2,CN,TRUE,KLB,2,4,133
5625,BrF,6128,122,1146,10/09/2013,09,2013,07:05,F,5,60,0,1033,112,1,1,1,F,2750,1,CN,TRUE,MB,0,2,78
5625,BrF,6411,124,1242,14/02/2014,02,2014,08:15,F,2,60,0,1190,112,1,1,0,FI,2812,1,CN,TRUE,FG,1,3,78
5625,BrF,6411,124,1253,22/02/2014,02,2014,09:05,F,9,60,0,1198,112,1,1,0,FI,2812,1,CN,TRUE,FG,1,3,78
5625,BrF,6730,125,1400,27/08/2014,08,2014,14:05,F,8,60,0,1384,112,1,1,1,F,3151,1,CN,TRUE,MB,1,4,78
5625,BrF,6730,125,1466,02/09/2014,09,2014,14:19,F,7,60,0,1390,112,1,1,1,F,3151,1,CN,TRUE,SAK,1,4,78
5626,BrM,6109,122,1117,28/08/2013,08,2013,08:00,F,12,61,1,1010,77,1,1,1,FI,2725,1,CN,TRUE,MB,2,4,52.1
5626,BrM,6700,125,1380,13/08/2014,08,2014,13:10,F,3,60,1,1360,77,1,1,1,F,3113,1,CN,TRUE,MB,2,4,52.1
5626,BrM,6700,125,1482,19/08/2014,08,2014,13:56,F,6,60,1,1366,77,1,1,1,F,3113,1,CN,TRUE,KLB,2,4,52.1
5626,BrM,7522,159,2406,19/07/2016,07,2016,10:53,F,7,60,1,2066,77,1,1,1,FI,4775,1,CN,TRUE,SRP,0,2,52.1
5626,BrM,8196,173,2677,13/08/2019,08,2019,09:36,F,10,60,1,3186,77,1,1,,F,5341,1,CN,TRUE,MJB,0,2,52.1
5630,BrF,6664,125,1475,22/09/2014,09,2014,15:11,F,17,60,0,1270,24,1,1,1,F,3197,2,CN,TRUE,SAK,0,2,18
5630,BrF,7750,164,2534,26/07/2017,07,2017,08:35,F,6,60,0,2308,24,1,1,1,F,4923,1,CN,TRUE,CBC,0,3,18
5630,BrF,8027,167,2635,20/08/2018,08,2018,14:57,F,8,60,0,2698,24,1,1,1,F,5168,1,CN,TRUE,CD,1,3,18
5634,BrF,6418,124,1234,13/02/2014,02,2014,08:07,F,7,60,0,1157,165,1,1,1,F,2819,1,CN,TRUE,HE,0,3,108
5634,BrF,7123,142,1572,14/09/2015,09,2015,07:49,F,11,60,0,1735,165,1,1,1,F,3609,3,CN,TRUE,SRP,0,4,108
5634,BrF,7123,142,1638,08/09/2015,09,2015,07:54,F,2,60,0,1729,165,1,1,1,FI,3609,3,CN,TRUE,FG,0,4,108
5634,BrF,7783,164,2549,30/08/2017,08,2017,08:11,F,12,60,0,2451,165,2,2,2,FI,4962,2,CN,TRUE,CBC,1,3,108
5634,BrF,7783,164,2551,06/09/2017,09,2017,10:07,F,13,60,0,2458,165,2,2,2,F,4962,2,CN,TRUE,CBC,1,3,108
5635,BrF,6428,124,1223,05/02/2014,02,2014,10:55,F,6,60,0,1147,481,1,1,1,F,2832,1,CN,TRUE,FG,1,3,133
5635,BrF,6428,124,1245,16/02/2014,02,2014,08:53,F,5,60,0,1158,481,1,1,1,FI,2832,1,CN,TRUE,HE,1,3,133
5635,BrF,6719,125,1467,02/09/2014,09,2014,16:08,F,12,60,0,1356,481,1,1,1,F,3144,2,CN,TRUE,SAK,2,4,133
5635,BrF,6719,125,1497,29/08/2014,08,2014,16:37,F,6,60,0,1352,481,1,1,1,F,3144,2,CN,TRUE,KLB,2,4,133
5635,BrF,7566,159,2483,15/09/2016,09,2016,07:13,F,5,60,0,2100,481,1,1,0,FI,4888,2,CN,TRUE,KLB,1,3,133
5635,BrF,7959,167,2561,24/07/2018,07,2018,07:51,F,1,60,0,2777,481,1,1,1,FI,5097,1,CN,TRUE,CD,0,2,133
5635,BrF,7959,167,2578,19/07/2018,07,2018,11:52,F,7,60,0,2772,481,1,1,1,F,5097,1,CN,TRUE,AVE,0,2,133
5638,BrM,6714,125,1375,20/08/2014,08,2014,10:34,F,5,63,1,1192,177,1,1,1,FI,3167,2,CN,TRUE,MB,1,3,120
5638,BrM,6714,125,1465,01/09/2014,09,2014,13:53,F,2,60,1,1204,177,1,1,1,F,3167,2,CN,TRUE,SAK,1,3,120
5638,BrM,6818,139,1514,18/02/2015,02,2015,10:12,F,2,60,1,1374,177,1,1,0,FI,3438,1,CN,TRUE,LLD,0,3,120
5639,BrM,6718,125,1498,30/08/2014,08,2014,14:01,F,10,60,1,1201,123,1,1,1,F,3135,1,CN,TRUE,KLB,0,2,84
5639,BrM,7557,159,2450,24/08/2016,08,2016,14:16,F,6,60,1,1926,123,1,1,1,FI,4851,3,CN,TRUE,KLB,1,3,84
5639,BrM,7557,159,2469,29/08/2016,08,2016,14:12,F,4,60,1,1931,123,1,1,1,F,4851,3,CN,TRUE,KLB,1,3,84
5641,BrF,6710,125,1463,30/08/2014,08,2014,07:52,F,6,60,0,1247,55,1,1,0,F,3126,1,CN,TRUE,SAK,1,3,39
5641,BrF,6710,125,1488,25/08/2014,08,2014,09:49,F,3,60,0,1242,55,1,1,0,FI,3126,1,CN,TRUE,KLB,1,3,39
5641,BrF,7124,142,1615,12/09/2015,09,2015,14:54,F,5,60,0,1625,55,1,1,0,FI,3650,2,CN,TRUE,MPD,0,2,39
5641,BrF,7607,159,2439,17/08/2016,08,2016,16:02,F,2,60,0,1965,55,1,1,1,FI,4879,1,CN,TRUE,KLB,1,3,39
5641,BrF,7607,159,2448,23/08/2016,08,2016,14:21,F,13,60,0,1971,55,1,1,1,F,4879,1,CN,TRUE,KLB,1,3,39
5642,BrF,6111,122,1130,01/09/2013,09,2013,08:39,F,5,60,0,1003,16,1,1,0,FI,2727,1,CN,TRUE,MB,0,2,11
5642,BrF,6111,122,1145,07/09/2013,09,2013,06:53,F,6,60,0,1009,16,1,1,0,F,2727,1,CN,TRUE,MB,0,2,11
5643,BrM,6679,125,1349,02/08/2014,08,2014,09:15,F,4,60,1,1338,127,1,1,1,F,3091,1,CN,TRUE,HE,0,4,87
5643,BrM,6679,125,1412,25/07/2014,07,2014,09:22,F,6,60,1,1330,127,1,1,1,FI,3091,1,CN,TRUE,KLB,0,4,87
5644,BrF,7115,142,1610,05/09/2015,09,2015,09:46,F,3,60,0,1587,128,1,1,0,FI,3607,2,CN,TRUE,MPD,1,2,87.1
5644,BrF,7606,159,2457,25/08/2016,08,2016,09:48,F,6,60,0,1942,128,1,1,1,FI,4878,1,CN,TRUE,CD,1,3,87.1
5644,BrF,7606,159,2473,01/09/2016,09,2016,08:34,F,8,60,0,1949,128,1,1,1,FI,4878,1,CN,TRUE,KLB,1,3,87.1
5644,BrF,7823,164,2547,23/08/2017,08,2017,11:06,F,1,60,0,2305,128,1,1,1,FI,4993,1,CN,TRUE,CBC,0,3,87.1
5644,BrF,7823,164,2555,30/08/2017,08,2017,08:20,F,14,60,0,2312,128,1,1,1,FI,4993,1,CN,TRUE,CD,0,3,87.1
5644,BrF,7997,167,2585,09/07/2018,07,2018,15:40,F,4,60,0,2625,128,1,1,1,F,5136,1,CN,TRUE,AVE,1,3,87.1
5644,BrF,7997,167,2588,09/07/2018,07,2018,15:40,F,4,60,0,2625,128,1,1,1,F,5136,1,CN,TRUE,AVE,1,3,87.1
5657,BrF,6115,122,1106,24/08/2013,08,2013,07:17,F,4,60,0,732,15,2,2,0,FI,2731,1,CN,TRUE,MB,0,2,10
5657,BrF,6735,125,1379,18/08/2014,08,2014,13:09,F,4,60,0,1091,15,2,2,2,FI,3156,1,CN,TRUE,MB,1,3,10
5657,BrF,6735,125,1384,25/08/2014,08,2014,07:38,F,7,61,0,1098,15,2,2,2,F,3156,1,CN,TRUE,MB,1,3,10
5657,BrF,6735,125,1459,27/08/2014,08,2014,08:30,F,13,60,0,1100,15,2,2,2,F,3156,1,CN,TRUE,SAK,1,3,10
5657,BrF,7057,142,1543,07/08/2015,08,2015,14:09,F,6,60,0,1445,15,1,1,1,FI,3478,1,CN,TRUE,KLB,1,3,10
5657,BrF,7057,142,1597,13/08/2015,08,2015,10:33,F,8,60,0,1451,15,1,1,1,F,3478,1,CN,TRUE,MPD,1,3,10
5657,BrF,7535,159,2461,25/08/2016,08,2016,15:42,F,1,60,0,1829,15,1,1,1,FI,4889,2,CN,TRUE,CD,0,3,10
5657,BrF,7535,159,2475,01/09/2016,09,2016,15:27,F,11,60,0,1836,15,1,1,1,FI,4889,2,CN,TRUE,KLB,0,3,10
5657,BrF,8199,173,2697,07/09/2019,09,2019,13:38,F,2,60,0,2937,15,1,1,1,FI,5344,1,CN,TRUE,TC,1,3,10
5657,BrF,8199,173,2701,16/09/2019,09,2019,13:30,F,9,60,0,2946,15,1,1,1,F,5344,1,CN,TRUE,TC,1,3,10
5679,BrM,6738,125,1507,09/09/2014,09,2014,11:12,F,8,60,1,1332,36,1,1,1,FI,3203,2,CN,TRUE,KLB,1,3,26.5
5683,BrF,6141,122,1144,06/09/2013,09,2013,09:50,F,3,60,0,1084,478,1,1,0,F,2759,1,CN,TRUE,MB,0,3,127
5749,BrF,6718,125,1498,30/08/2014,08,2014,14:01,F,9,60,0,1125,123,1,1,1,F,3135,1,CN,TRUE,KLB,0,2,84
5749,BrF,7557,159,2450,24/08/2016,08,2016,14:16,F,4,60,0,1850,123,1,1,1,FI,4851,3,CN,TRUE,KLB,1,3,84
5749,BrF,7557,159,2469,29/08/2016,08,2016,14:12,F,5,60,0,1855,123,1,1,1,F,4851,3,CN,TRUE,KLB,1,3,84
5764,BrM,6133,122,1122,30/08/2013,08,2013,10:28,F,4,60,1,672,48,1,1,1,F,2745,1,CN,TRUE,MB,0,2,33.1
5764,BrM,6729,125,1387,26/08/2014,08,2014,09:40,F,9,60,1,1033,48,1,1,1,FI,3160,2,CN,TRUE,MB,0,2,33.1
5764,BrM,6729,125,1451,20/08/2014,08,2014,15:04,F,10,60,1,1027,48,1,1,1,F,3160,2,CN,TRUE,SAK,0,2,33.1
5766,BrF,6699,125,1373,22/08/2014,08,2014,07:49,F,8,60,0,1057,39,1,1,1,F,3112,1,CN,TRUE,MB,1,3,28.1
5766,BrF,6699,125,1445,16/08/2014,08,2014,11:05,F,6,60,0,1051,39,1,1,1,FI,3112,1,CN,TRUE,SAK,1,3,28.1
5766,BrF,6699,125,1494,27/08/2014,08,2014,14:50,F,6,60,0,1062,39,1,1,1,FI,3112,1,CN,TRUE,KLB,1,3,28.1
5769,BrF,6738,125,1507,09/09/2014,09,2014,11:12,F,8,60,0,1074,36,1,1,1,FI,3203,2,CN,TRUE,KLB,1,3,26.5
5774,BrM,6141,122,1144,06/09/2013,09,2013,09:50,F,3,60,1,667,478,1,1,0,F,2759,1,CN,TRUE,MB,0,3,127
5775,BrM,6114,122,1119,30/08/2013,08,2013,06:55,F,6,60,1,660,14,1,1,0,FI,2730,1,CN,TRUE,MB,0,3,9
5776,BrM,6710,125,1463,30/08/2014,08,2014,07:52,F,8,60,1,1174,55,1,1,0,F,3126,1,CN,TRUE,SAK,1,3,39
5776,BrM,6710,125,1488,25/08/2014,08,2014,09:49,F,3,60,1,1169,55,1,1,0,FI,3126,1,CN,TRUE,KLB,1,3,39
5776,BrM,7124,142,1615,12/09/2015,09,2015,14:54,F,6,60,1,1552,55,1,1,0,FI,3650,2,CN,TRUE,MPD,0,2,39
5776,BrM,7607,159,2439,17/08/2016,08,2016,16:02,F,8,60,1,1892,55,1,1,1,FI,4879,1,CN,TRUE,KLB,1,3,39
5776,BrM,7607,159,2448,23/08/2016,08,2016,14:21,F,10,60,1,1898,55,1,1,1,F,4879,1,CN,TRUE,KLB,1,3,39
5779,BrM,6712,125,1485,22/08/2014,08,2014,13:50,F,16,60,1,1291,58,1,1,1,F,3128,1,CN,TRUE,KLB,0,2,41.1
5779,BrM,7085,142,1566,04/09/2015,09,2015,10:55,F,10,60,1,1669,58,1,1,1,FI,3589,2,CN,TRUE,KLB,2,4,41.1
5779,BrM,7085,142,1593,05/09/2015,09,2015,14:51,F,7,60,1,1670,58,1,1,1,F,3589,2,CN,TRUE,MPD,2,4,41.1
5779,BrM,7085,142,1639,09/09/2015,09,2015,12:05,F,12,60,1,1674,58,1,1,1,F,3589,2,CN,TRUE,FG,2,4,41.1
5779,BrM,7085,142,1660,05/08/2015,08,2015,14:51,F,7,60,1,1639,58,1,1,0,FI,3511,1,CN,TRUE,MPD,2,4,41.1
5779,BrM,7968,167,2626,10/08/2018,08,2018,08:37,F,11,60,1,2740,58,1,1,1,FI,5106,1,CN,TRUE,CD,0,2,41.1
5779,BrM,7968,167,2630,16/08/2018,08,2018,11:19,F,18,60,1,2746,58,1,1,1,F,5106,1,CN,TRUE,AVE,0,2,41.1
5780,BrM,6112,122,1116,27/08/2013,08,2013,09:00,F,8,60,1,625,9,1,1,1,F,2728,1,CN,TRUE,MB,1,3,6
5780,BrM,6449,124,1246,16/02/2014,02,2014,10:02,F,1,60,1,798,9,1,1,1,F,2859,1,CN,TRUE,HE,0,2,6
5783,BrM,5346,116,1034,20/08/2012,08,2012,10:50,F,10,60,1,306,127,1,1,1,FI,2617,1,CN,TRUE,DJW,1,4,87
5820,BrM,6128,122,1146,10/09/2013,09,2013,07:05,F,5,60,1,558,112,1,1,1,F,2750,1,CN,TRUE,MB,0,2,78
5820,BrM,6411,124,1242,14/02/2014,02,2014,08:15,F,8,60,1,715,112,1,1,0,FI,2812,1,CN,TRUE,FG,1,3,78
5820,BrM,6411,124,1253,22/02/2014,02,2014,09:05,F,7,60,1,723,112,1,1,0,FI,2812,1,CN,TRUE,FG,1,3,78
5820,BrM,6730,125,1400,27/08/2014,08,2014,14:05,F,3,60,1,909,112,1,1,1,F,3151,1,CN,TRUE,MB,1,4,78
5820,BrM,6730,125,1466,02/09/2014,09,2014,14:19,F,7,60,1,915,112,1,1,1,F,3151,1,CN,TRUE,SAK,1,4,78
5820,BrM,7053,142,1553,17/08/2015,08,2015,11:05,F,7,60,1,1264,112,1,1,1,FI,3554,2,CN,TRUE,KLB,0,3,78
5820,BrM,7053,142,1559,24/08/2015,08,2015,10:12,F,6,60,1,1271,112,1,1,1,F,3554,2,CN,TRUE,KLB,0,3,78
