BirdID,Status,BreedGroupID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,TQ,TQcorrected,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,FieldPeriodID,HelperNumber,AdditionalBirds,GroupSize,Accurate,Observer
6554,BrF,7968,2626,10/08/2018,08,2018,08:37,FeedingOffspring,8,60,0,1049,58,14080.49,14080.49,1,1,1,FI,5106,1,CN,167,0,0,2,TRUE,CD
6554,BrF,7968,2630,16/08/2018,08,2018,11:19,FeedingOffspring,7,60,0,1055,58,14080.49,14080.49,1,1,1,F,5106,1,CN,167,0,0,2,TRUE,AVE
6563,BrM,8220,2702,17/09/2019,09,2019,10:42,FeedingOffspring,9,60,1,1362,746,20844.97,20844.97,1,1,1,F,5370,1,CN,173,1,1,4,TRUE,TC
6565,BrM,7772,2503,20/07/2017,07,2017,09:34,FeedingOffspring,12,60,1,882,177,32073.94,32073.94,1,1,1,F,4949,1,CN,164,1,1,4,TRUE,CD
6565,BrM,8184,2674,20/07/2019,07,2019,07:49,FeedingOffspring,5,60,1,1612,177,66132.97,66132.97,1,1,,FI,5329,1,CN,173,0,0,2,TRUE,CBC
6567,BrM,7783,2549,30/08/2017,08,2017,08:11,FeedingOffspring,7,60,1,831,165,29038.84,29038.84,2,2,2,FI,4962,2,CN,164,1,0,3,TRUE,CBC
6567,BrM,7783,2551,06/09/2017,09,2017,10:07,FeedingOffspring,11,60,1,838,165,29038.84,29038.84,2,2,2,F,4962,2,CN,164,1,0,3,TRUE,CBC
6570,BrM,7770,2526,18/08/2017,08,2017,08:14,FeedingOffspring,6,60,1,678,16,72942.35,72942.35,1,1,1,FI,4946,1,CN,164,0,1,3,TRUE,CD
6570,BrM,7770,2528,25/08/2017,08,2017,07:52,FeedingOffspring,6,60,1,685,16,72942.35,72942.35,1,1,1,F,4946,1,CN,164,0,1,3,TRUE,CD
6570,BrM,8211,2686,01/09/2019,09,2019,09:45,FeedingOffspring,4,60,1,1422,16,9720.56,9720.56,1,1,1,FI,5358,1,CN,173,0,0,2,TRUE,EC
6574,BrM,7990,2570,03/08/2018,08,2018,16:15,FeedingOffspring,4,60,1,1019,636,16711.75,16711.75,1,1,1,FI,5129,1,CN,167,0,1,3,TRUE,AVE
6645,BrM,8202,2692,26/08/2019,08,2019,08:07,FeedingOffspring,5,60,1,1277,12,9339.11,9339.11,1,1,0,FI,5347,1,CN,173,1,0,3,TRUE,TC
6651,BrM,8022,2596,23/06/2018,06,2018,16:08,FeedingOffspring,6,60,1,1057,160,5894.06,5894.06,1,1,1,F,5163,1,CN,167,0,1,3,TRUE,AVE
6670,BrF,8023,2598,26/06/2018,06,2018,11:36,FeedingOffspring,10,60,0,939,169,20983.14,20983.14,1,1,1,F,5164,1,CN,167,0,1,3,TRUE,AVE
6673,BrF,7980,2606,04/08/2018,08,2018,17:00,FeedingOffspring,4,60,0,1057,20,14268.50,14268.50,1,1,1,F,5119,1,CN,167,1,0,3,TRUE,TJB
6690,BrF,7965,2625,09/08/2018,08,2018,10:29,FeedingOffspring,4,60,0,812,2,9115.13,9115.13,1,1,1,F,5103,1,CN,167,0,0,2,TRUE,CD
6694,BrM,7994,2575,24/07/2018,07,2018,08:08,FeedingOffspring,11,60,1,663,96,10233.73,10233.73,1,1,1,F,5133,1,CN,167,0,0,2,TRUE,AVE
6698,BrM,8027,2635,20/08/2018,08,2018,14:57,FeedingOffspring,2,60,1,687,24,6386.19,6386.19,1,1,1,F,5168,1,CN,167,1,0,3,TRUE,CD
6700,BrF,8202,2692,26/08/2019,08,2019,08:07,FeedingOffspring,3,60,0,1062,12,9339.11,9339.11,1,1,0,FI,5347,1,CN,173,1,0,3,TRUE,TC
6706,BrM,8187,2699,14/09/2019,09,2019,09:40,FeedingOffspring,15,60,1,1071,617,30085.92,30085.92,1,1,,F,5332,1,CN,173,0,0,2,TRUE,TC
6708,BrM,7970,2595,27/07/2018,07,2018,14:21,FeedingOffspring,3,60,1,650,126,30405.10,30405.10,1,0,0,I,5216,2,CN,167,1,0,3,TRUE,TJB
6708,BrM,7970,2633,24/08/2018,08,2018,08:45,FeedingOffspring,1,60,1,678,126,30405.10,30405.10,1,1,1,F,5171,3,CN,167,1,0,3,TRUE,AVE
6710,BrM,8193,2690,07/08/2019,08,2019,10:45,FeedingOffspring,4,60,1,1027,98,36252.70,36252.70,1,1,1,F,5338,1,CN,173,0,0,2,TRUE,TC
6843,BrF,8230,2700,16/09/2019,09,2019,15:45,FeedingOffspring,14,60,0,708,95,45657.08,45657.08,1,1,,F,5381,1,CN,173,0,1,3,TRUE,TC
7100,BrF,8231,2704,14/08/2019,08,2019,07:57,FeedingOffspring,2,60,0,409,47,22999.13,22999.13,1,1,1,F,5382,1,CN,173,2,0,4,TRUE,MJB
7110,BrM,8230,2700,16/09/2019,09,2019,15:45,FeedingOffspring,6,60,0,366,95,45657.08,45657.08,1,1,,F,5381,1,CN,173,0,1,3,TRUE,TC
